ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
52189578;1385093;88fab120-a06b-46e2-a65f-dbde6c6ccf9a;689699930;Горшково;д.;6;50;1705390;;2025-09-29;2025-09-29;2079-06-06;1;1
52189579;1385289;784e9bac-9187-4bb9-8371-3dad03811550;689699939;Дубойково;д.;6;50;1705611;;2025-09-29;2025-09-29;2079-06-06;1;1
52189580;1389763;a16832e4-8f93-4090-8a45-a793f3177d49;689699952;Есеплево;д.;6;50;1710868;;2025-09-29;2025-09-29;2079-06-06;1;1
1707569;1386972;adb4a8a4-16ce-4ddb-97f0-6c52d7894923;3794308;Ильинское;с;6;1;0;52189582;2025-09-29;1900-01-01;2025-09-29;0;0
1704832;1384631;50434c4c-0462-4463-b09c-1ce0b4f8364b;3787761;Красный Октябрь;п;6;1;0;52189583;2025-09-29;1900-01-01;2025-09-29;0;0
52189584;1390393;08dbdf3a-0fe5-4234-8ba8-c2712765618f;689700363;Николо-Пенье;с.;6;50;1711602;;2025-09-29;2025-09-29;2079-06-06;1;1
52189586;1395080;37e5c88c-4e6f-4679-9060-ad644080117a;689700400;Павлово;с.;6;50;1868495;;2025-09-29;2025-09-29;2079-06-06;1;1
52189588;1384757;d06a50ec-1fcf-48dc-98d0-619d1e46e94e;689700484;Подлесново;д.;6;50;1704978;;2025-09-29;2025-09-29;2079-06-06;1;1
52189589;1390249;72571e59-cfda-4d29-926b-90cb943483d2;689700499;Пукесово;д.;6;50;1711437;;2025-09-29;2025-09-29;2079-06-06;1;1
1717550;1395344;1a51a698-5ed9-4d47-abc0-bade7f1728ae;3819228;Сильники;д;6;1;0;52189592;2025-09-29;1900-01-01;2025-09-29;0;0
1707417;1386840;bb48b5ad-445b-4b56-895f-071629563bab;3793926;Старостино;д;6;1;0;52189593;2025-09-29;1900-01-01;2025-09-29;0;0
1718754;1396346;2e2e69d3-f29d-40d3-9dff-cfbeb2859dbd;3822328;Фоминское;д;6;1;0;52189595;2025-09-29;1900-01-01;2025-09-29;0;0
52189596;1398808;3840b2ab-a70b-4487-bca7-04ef3477c81b;689700727;Языково;д.;6;50;1721709;;2025-09-29;2025-09-29;2079-06-06;1;1
1714973;1393227;9fd8bfcb-66b1-4d1a-93f0-70ffdc81ca6d;3812804;Реброво;д;6;1;0;52189590;2025-09-29;1900-01-01;2025-09-29;0;0
1705039;1384801;6fda7389-c416-44b5-bb47-22257ee6c0f6;3788291;Турово;д;6;1;0;52189594;2025-09-29;1900-01-01;2025-09-29;0;0
52189789;1389114;7849d794-01ee-42a8-b79d-1c52fd6966e8;689739306;Алексино;д.;6;50;1710096;;2025-09-30;2025-09-30;2079-06-06;1;1
52189791;1387833;c7b70632-4c3b-47c0-989a-72a36d81a1cf;689739401;Булдырица;д.;6;50;1708598;;2025-09-30;2025-09-30;2079-06-06;1;1
52189792;1391871;bd355b90-552b-4a55-be92-3bd9ea2d8ac4;689739440;Высоково;с.;6;50;1868517;;2025-09-30;2025-09-30;2079-06-06;1;1
52189793;1395850;2b0e3f2c-e3aa-45bd-b104-26b1b4cf80b2;689739684;Деревеньки;с.;6;50;1868518;;2025-09-30;2025-09-30;2079-06-06;1;1
52189795;1395161;63cbf41c-c1ad-4d53-9a36-d3dd1cb00ac8;689739750;Зеленый Бор;д.;6;50;1717333;;2025-09-30;2025-09-30;2079-06-06;1;1
52189797;1384005;56d52fcf-c48d-4913-8d78-4136c9190f1f;689739832;Козино;д.;6;50;1704122;;2025-09-30;2025-09-30;2079-06-06;1;1
52189800;1386833;f4703198-8ac0-4f06-924d-4850229a8664;689739987;Момотово;д.;6;50;1707408;;2025-09-30;2025-09-30;2079-06-06;1;1
52189804;1398080;c7f964f3-3692-4c10-91ed-f11c7e0f9641;689740413;Переславцево;с.;6;50;1720853;;2025-09-30;2025-09-30;2079-06-06;1;1
52189807;1394460;a89bb1bd-7fc6-4404-8187-6f4450527a5f;689740702;Петровка;д.;6;50;1716483;;2025-09-30;2025-09-30;2079-06-06;1;1
52189810;1389048;abe9bd0d-72a7-4bae-b23e-b0ce2f0340cd;689740938;Поповское;д.;6;50;1868576;;2025-09-30;2025-09-30;2079-06-06;1;1
52189812;1397031;60dcc820-44e5-44b3-95c5-8e5017cd454c;689741045;Ременники;д.;6;50;1719586;;2025-09-30;2025-09-30;2079-06-06;1;1
52189817;1387291;0aa11c76-1b1f-4800-9b1f-bd1e86714bd4;689741238;Савинское;с.;6;50;1707948;;2025-09-30;2025-09-30;2079-06-06;1;1
52189819;1388565;cba96fed-308b-4054-9a20-ee05d9d287d3;689741471;Старково;д.;6;50;1709454;;2025-09-30;2025-09-30;2079-06-06;1;1
52189832;1386521;7e50e438-8391-494f-90d8-38e03eb4c603;689744865;Тюфеево;д.;6;50;1707035;;2025-09-30;2025-09-30;2079-06-06;1;1
52189834;1396916;00c31bfb-63fa-44f2-8171-5bd777f8c7fe;689744972;Хмельники;с.;6;50;1719438;;2025-09-30;2025-09-30;2079-06-06;1;1
52189837;1393366;2065f0c4-79b0-4827-83dc-2e3f54d135ee;689745042;Шаньково;д.;6;50;1715146;;2025-09-30;2025-09-30;2079-06-06;1;1
52189849;174967586;d707d31f-357d-4a06-80df-34c436234ddd;689752363;Светлая;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52189856;1384887;16b57cad-2f32-4b6a-904f-c406ccbb2220;689753094;Большое Хвастово;д.;6;50;1705163;;2025-09-30;2025-09-30;2079-06-06;1;1
52189857;1392415;9a4dc823-233c-4144-b76b-b82a05943d36;689753132;Власьево;д.;6;50;1713983;;2025-09-30;2025-09-30;2079-06-06;1;1
52189865;1392337;4f38e4aa-6b07-404b-8981-b762b36420b6;689757428;Городище;д.;6;50;1713884;;2025-09-30;2025-09-30;2079-06-06;1;1
52189867;1397675;89ce96a2-8240-41ea-b7ec-c1731e4b0447;689757535;Емельянниково;д.;6;50;1720361;;2025-09-30;2025-09-30;2079-06-06;1;1
52189869;1386454;7bb2e720-3c64-416c-ac3d-2a934bd155c0;689757604;Звягино;д.;6;50;1706955;;2025-09-30;2025-09-30;2079-06-06;1;1
52189872;1390875;c878dd17-ef6c-4b6b-b865-ad107dbc8e42;689758095;Зубарево;с.;6;50;1712159;;2025-09-30;2025-09-30;2079-06-06;1;1
1711589;1390379;b317a29b-e007-4455-991a-1cd490271cb4;3804207;Казариново;д;6;1;0;52189874;2025-09-30;1900-01-01;2025-09-30;0;0
52189875;1388319;60835fc9-c43f-48f8-a35e-8d349a6e9d70;689758227;Кожлево;д.;6;50;1709169;;2025-09-30;2025-09-30;2079-06-06;1;1
1720574;1397833;afae4b5a-c23f-4e21-a00c-fadb7150a85a;3826738;Коротылево;д;6;1;0;52189878;2025-09-30;1900-01-01;2025-09-30;0;0
52189879;1396170;5e1eea14-aa2e-4221-a344-8b99a36068ca;689758719;Кучеры;д.;6;50;1718539;;2025-09-30;2025-09-30;2079-06-06;1;1
52189881;1393700;9b6e615b-cf4c-4317-82be-f481c3455aba;689758778;Ласково;д.;6;50;1715557;;2025-09-30;2025-09-30;2079-06-06;1;1
52189883;1401081;7e6c745e-ed3a-4d73-a147-5e7a4bbd2ba1;689758917;Лехоть;д.;6;50;1724408;;2025-09-30;2025-09-30;2079-06-06;1;1
52189885;1389600;8444190b-c721-445b-b785-52e269ea0511;689758988;Малое Хвастово;д.;6;50;1710753;;2025-09-30;2025-09-30;2079-06-06;1;1
52189886;1383910;6cd5e7f1-7077-4913-8626-5d39e46c3d60;689759021;Миново;д.;6;50;1704011;;2025-09-30;2025-09-30;2079-06-06;1;1
52189887;1387582;31bd1b5f-3f07-4e24-bd26-00cc495047e7;689759030;Никульское;д.;6;50;1868505;;2025-09-30;2025-09-30;2079-06-06;1;1
52189893;1392468;161b0f0b-6196-44e3-9150-7f6a290df705;689759142;Резанка;д.;6;50;1714045;;2025-09-30;2025-09-30;2079-06-06;1;1
52189897;1397466;b1544a7a-141d-4478-b109-d9443093871a;689776904;Усолово;д.;6;50;1720117;;2025-09-30;2025-09-30;2079-06-06;1;1
52189899;1388506;743404a9-303a-4791-a1dd-80371a7050d0;689776929;Чухолза;д.;6;50;1709392;;2025-09-30;2025-09-30;2079-06-06;1;1
52190015;1384174;098fcfab-bf6e-4b4b-b218-15ea9e902e80;689801958;Березники;д.;6;50;1868506;;2025-10-01;2025-10-01;2079-06-06;1;1
52190017;1395707;59d0855f-f148-4926-9b29-00e077ae2e59;689802012;Волосово;д.;6;50;1717991;;2025-10-01;2025-10-01;2079-06-06;1;1
52190019;1392149;f575b3e0-fb91-4b7a-9048-40f9ffd6d17c;689802054;Гора Сипягина;д.;6;50;1713644;;2025-10-01;2025-10-01;2079-06-06;1;1
52190025;1387657;80bf369f-9f0a-42e0-a300-ccb6cd95429d;689804147;Ивашево;д.;6;50;1708379;;2025-10-01;2025-10-01;2079-06-06;1;1
52190027;1398071;28600de2-d8a5-456e-9114-fdcb9d434b17;689804192;Ильково;д.;6;50;1720838;;2025-10-01;2025-10-01;2079-06-06;1;1
52190032;1389504;a34827a3-e40b-46f8-8ddf-eb993e5a3e54;689804592;Кузяево;д.;6;50;1710542;;2025-10-01;2025-10-01;2079-06-06;1;1
52190034;1385753;6bb97f2b-7a64-4eee-b893-e1561ea9c5e4;689804729;Ляхово;д.;6;50;1706149;;2025-10-01;2025-10-01;2079-06-06;1;1
52190036;1396184;932b985e-ea57-47ee-9d5a-088bdf8f66d7;689804829;Прудищи;д.;6;50;1868509;;2025-10-01;2025-10-01;2079-06-06;1;1
1708686;1387920;c793eed7-408b-4c5d-9c8e-272d4672c5f0;3797006;Пысково;д;6;1;0;52190039;2025-10-01;1900-01-01;2025-10-01;0;0
52190041;1390158;4f43744a-0d07-434d-ba93-39475997b71d;689804952;Спас-Подгорье;с.;6;50;1711330;;2025-10-01;2025-10-01;2079-06-06;1;1
52190040;1392751;4d14a05b-da5d-44ee-a195-da3d48ecc99a;689804931;Рождествено;с.;6;50;1714560;;2025-10-01;2025-10-01;2079-06-06;1;1
52190055;1384419;8528b3d8-9934-4643-816f-2871f0184a7c;689805247;Туксаново;д.;6;50;1704587;;2025-10-01;2025-10-01;2079-06-06;1;1
52190067;1384009;1730243f-ef85-4b3a-a367-bf7c40677a09;689806693;Брюхово;д.;6;50;1704127;;2025-10-01;2025-10-01;2079-06-06;1;1
52190069;1384790;e34cc620-cf60-4d1c-874a-f946be45c76f;689806754;Губино;д.;6;50;1705031;;2025-10-01;2025-10-01;2079-06-06;1;1
1708092;1387405;d3b54dda-271a-4fe3-923b-47cfa5f73bca;3795566;Долгополово;д;6;1;0;52190072;2025-10-01;1900-01-01;2025-10-01;0;0
1707452;1386872;4796a0bc-bb4d-4914-ab31-1e5d1a8d2b2a;3794001;Дорки;д;6;1;0;52190073;2025-10-01;1900-01-01;2025-10-01;0;0
52190083;1386415;fe16db95-90b1-4a3a-9dad-eb10fe944d30;689807268;Землево;д.;6;50;1706911;;2025-10-01;2025-10-01;2079-06-06;1;1
52190085;1390058;b4b6d44a-884f-4d20-93c5-fd739dd0e600;689807332;Зубово;д.;6;50;1711211;;2025-10-01;2025-10-01;2079-06-06;1;1
52190087;1394750;77e24bdb-ad4c-46b9-a19c-e272b15460bc;689807388;Иверцево;д.;6;50;1716831;;2025-10-01;2025-10-01;2079-06-06;1;1
1720728;1397976;df60e2fd-f2d2-4048-8e1a-e6bd2c324ef4;3827207;Кузьмадино;д;6;1;0;52190105;2025-10-01;1900-01-01;2025-10-01;0;0
52190106;1389632;0a0cad14-e931-485b-a15a-923bd730f3d0;689812300;Легково;д.;6;50;1710697;;2025-10-01;2025-10-01;2079-06-06;1;1
52190107;1385376;9c9b97bb-7855-4e19-b9b6-5dee97f60c56;689812489;Лужки;д.;6;50;1705709;;2025-10-01;2025-10-01;2079-06-06;1;1
52190108;1398419;e5a603fb-6e24-4d18-8408-b23f710c5f29;689812493;Маурино;д.;6;50;1721248;;2025-10-01;2025-10-01;2079-06-06;1;1
1868512;1385110;0494330f-6498-4c05-858c-9b9ac341c838;157337238;Новоселка;с;6;20;1705413;52190110;2025-10-01;2020-10-08;2025-10-01;0;0
52190111;1394222;fbccc2c7-2c50-436b-a41b-95027c7dff34;689812611;Стрижово;д.;6;50;1716197;;2025-10-01;2025-10-01;2079-06-06;1;1
52190112;1386281;dfafb5e6-602d-4dba-8354-60c17ef3bba4;689812618;Тархово;д.;6;50;1706754;;2025-10-01;2025-10-01;2079-06-06;1;1
52190145;1384325;5fc05d28-2be9-4ab9-9bd0-18459dc8fd20;689814607;Фролово;д.;6;50;1704482;;2025-10-01;2025-10-01;2079-06-06;1;1
52190147;1393019;0ab7912c-8566-4e88-86d8-f8b812ac118b;689814873;Александрово;д.;6;50;1714728;;2025-10-01;2025-10-01;2079-06-06;1;1
52190149;1390056;c5d1e0c9-bec9-4385-8747-aebc7f606db9;689814969;Баскачи;д.;6;50;1711210;;2025-10-01;2025-10-01;2079-06-06;1;1
52190151;1396607;e77b891e-2f61-44e0-abb3-d4a0ec3a7e2a;689815101;Григорово;д.;6;50;1719061;;2025-10-01;2025-10-01;2079-06-06;1;1
52190153;1386116;762a1f3f-3205-4a92-a421-5a406a9ecbf1;689815339;Зубцово;д.;6;50;1706569;;2025-10-01;2025-10-01;2079-06-06;1;1
52190155;1384683;ea5c5aa6-4a7e-4e22-bea4-3e709a1b68c9;689815389;Коробцово;д.;6;50;1704900;;2025-10-01;2025-10-01;2079-06-06;1;1
52190157;1393680;ce02e38c-2047-4277-af4d-ce94f404624f;689815448;Лодыгино;д.;6;50;1715536;;2025-10-01;2025-10-01;2079-06-06;1;1
1708552;1387801;c3f166b3-10b3-4eb3-b579-4b16ea21b6b7;3796691;Ново-Павловское;с;6;1;0;52190160;2025-10-01;1900-01-01;2025-10-01;0;0
52190161;1400025;fdf948b9-415f-45ce-af88-e137e949c600;689815553;Оносово;с.;6;50;1723138;;2025-10-01;2025-10-01;2079-06-06;1;1
52190163;1388328;33c83b0f-14f8-46df-8342-60e08d65acac;689815590;Стройцино;д.;6;50;1709178;;2025-10-01;2025-10-01;2079-06-06;1;1
1716986;1394883;3f13756f-c0d3-4b65-8af9-c318ad3a37cb;3817798;Щурово;с;6;1;0;52190165;2025-10-01;1900-01-01;2025-10-01;0;0
52190199;174992382;80397daa-a599-4572-bc25-2857c4b30325;689821584;Барская;ул.;8;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
